------------------------

T2 Curve Fit Results
04.07.2019 16:48
------------------------

------------------------
Pulse Separ.  : 0.100 ms
Data Points   : 6000
Dummy Echoes  : 0
Expon. Order  : 1
Modifications : 0
Storing Data  : 0
------------------------



------------------------
SampleId: '1'
------------------------
Amplitude  :     45.3  %
         +/-      0.1  %
T2         :     99.5 ms
         +/-      0.4 ms
Offset     :     0.14  %
         +/-     0.02  %
------------------------

Bruker BioSpin GmbH: the minispec
DataType=1
DataLimits=0.27024,1509.14,6000
DataUnit=ms,%
c:\users\bruker\documents\joao_ambrozetto\cpmg-amostragf\amostragf_cpmg.app
04.07.2019 16:53:38

0.27024	76.366
0.52176	73.3092
0.77328	71.9566
1.0248	69.2026
1.27632	68.1137
1.52784	65.5843
1.77936	64.6955
2.03088	62.4005
2.2824	61.6681
2.53392	59.5683
2.78544	58.958
3.03696	57.0438
3.28848	56.5653
3.54	54.8074
3.79152	54.3923
4.04304	52.8053
4.29456	52.4635
4.54608	51.0279
4.7976	50.7349
5.04912	49.4262
5.30064	49.1772
5.55216	47.9857
5.80368	47.7562
6.0552	46.6966
6.30672	46.4818
6.55824	45.554
6.80976	45.3391
7.06128	44.4944
7.3128	44.2795
7.56432	43.5617
7.81584	43.3371
8.06736	42.7072
8.31888	42.4777
8.5704	41.921
8.82192	41.6866
9.07344	41.2129
9.32496	40.9541
9.57648	40.5537
9.828	40.2901
10.0795	39.9629
10.331	39.665
10.5826	39.4111
10.8341	39.1084
11.0856	38.9033
11.3371	38.581
11.5886	38.4345
11.8402	38.0927
12.0917	38.0048
12.3432	37.6532
12.5947	37.6093
12.8462	37.2333
13.0978	37.2381
13.3493	36.8524
13.6008	36.8817
13.8523	36.5008
14.1038	36.5448
14.3554	36.1492
14.6069	36.2225
14.8584	35.8514
15.1099	35.9344
15.3614	35.5584
15.613	35.6609
15.8645	35.2849
16.116	35.3924
16.3675	35.031
16.619	35.1531
16.8706	34.782
17.1221	34.8943
17.3736	34.5574
17.6251	34.6745
17.8766	34.3278
18.1282	34.4548
18.3797	34.1228
18.6312	34.2351
18.8827	33.9323
19.1342	34.0251
19.3858	33.7468
19.6373	33.8249
19.8888	33.5661
20.1403	33.6345
20.3918	33.3854
20.6434	33.4342
20.8949	33.2194
21.1464	33.2585
21.3979	33.0534
21.6494	33.0778
21.901	32.8971
22.1525	32.8873
22.404	32.736
22.6555	32.7164
22.907	32.5846
23.1586	32.5455
23.4101	32.4235
23.6616	32.3697
23.9131	32.2721
24.1646	32.2037
24.4162	32.1207
24.6677	32.0475
24.9192	31.984
25.1707	31.901
25.4222	31.818
25.6738	31.7447
25.9253	31.6861
26.1768	31.5885
26.4283	31.5494
26.6798	31.4322
26.9314	31.3834
27.1829	31.2759
27.4344	31.2662
27.6859	31.1343
27.9374	31.1197
28.189	30.9781
28.4405	30.9732
28.692	30.8413
28.9435	30.8365
29.195	30.6949
29.4466	30.6949
29.6981	30.5679
29.9496	30.563
30.2011	30.4361
30.4526	30.4214
30.7042	30.2896
30.9557	30.2749
31.2072	30.1626
31.4587	30.1382
31.7102	30.0259
31.9618	30.0063
32.2133	29.9038
32.4648	29.8745
32.7163	29.772
32.9678	29.7329
33.2194	29.645
33.4709	29.6108
33.7224	29.5132
33.9739	29.4741
34.2254	29.3862
34.477	29.3374
34.7285	29.269
34.98	29.2202
35.2315	29.1225
35.483	29.0883
35.7346	29.0053
35.9861	28.9516
36.2376	28.8735
36.4891	28.8295
36.7406	28.7661
36.9922	28.6879
37.2437	28.6342
37.4952	28.5658
37.7467	28.5073
37.9982	28.4389
38.2498	28.3901
38.5013	28.3168
38.7528	28.2631
39.0043	28.185
39.2558	28.1313
39.5074	28.0629
39.7589	28.0092
40.0104	27.9457
40.2619	27.8969
40.5134	27.8187
40.765	27.765
41.0165	27.7064
41.268	27.6576
41.5195	27.5844
41.771	27.5306
42.0226	27.4574
42.2741	27.4086
42.5256	27.3353
42.7771	27.2963
43.0286	27.223
43.2802	27.1693
43.5317	27.1058
43.7832	27.0472
