0.27024	80.4385
0.52176	78.9003
0.77328	79.5498
1.0248	78.1337
1.27632	78.9199
1.52784	77.5331
1.77936	78.3925
2.03088	77.0301
2.2824	77.9188
2.53392	76.6004
2.78544	77.494
3.03696	76.1902
3.28848	77.0936
3.54	75.8191
3.79152	76.7176
4.04304	75.5066
4.29456	76.3563
4.54608	75.2234
4.7976	76.0047
5.04912	74.9109
5.30064	75.658
5.55216	74.6374
5.80368	75.3211
6.0552	74.364
6.30672	74.9939
6.55824	74.1149
6.80976	74.6374
7.06128	73.822
7.3128	74.2761
7.56432	73.5827
7.81584	73.9294
8.06736	73.3385
8.31888	73.5827
8.5704	73.0797
8.82192	73.2311
9.07344	72.8258
9.32496	72.8795
9.57648	72.5524
9.828	72.5084
10.0795	72.2789
10.331	72.1471
10.5826	71.9859
10.8341	71.8004
11.0856	71.7174
11.3371	71.4342
11.5886	71.439
11.8402	71.0777
12.0917	71.1656
12.3432	70.7212
12.5947	70.858
12.8462	70.3892
13.0978	70.5454
13.3493	70.0425
13.6008	70.2671
13.8523	69.686
14.1038	69.9741
14.3554	69.3784
14.6069	69.686
14.8584	69.0561
15.1099	69.3637
15.3614	68.7436
15.613	69.0756
15.8645	68.4115
16.116	68.8022
16.3675	68.1332
16.619	68.4848
16.8706	67.8451
17.1221	68.1869
17.3736	67.5668
17.6251	67.9037
17.8766	67.2787
18.1282	67.5912
18.3797	67.0101
18.6312	67.308
18.8827	66.7513
19.1342	67.0003
19.3858	66.4876
19.6373	66.6976
19.8888	66.2191
20.1403	66.4095
20.3918	65.9603
20.6434	66.1214
20.8949	65.6966
21.1464	65.8138
21.3979	65.4378
21.6494	65.5061
21.901	65.1936
22.1525	65.2278
22.404	64.925
22.6555	64.9006
22.907	64.6809
23.1586	64.6272
23.4101	64.4026
23.6616	64.3537
23.9131	64.1584
24.1646	64.0559
24.4162	63.8996
24.6677	63.7678
24.9192	63.631
25.1707	63.4845
25.4222	63.3771
25.6738	63.1916
25.9253	63.1134
26.1768	62.9181
26.4283	62.8839
26.6798	62.6447
26.9314	62.6007
27.1829	62.3663
27.4344	62.3321
27.6859	62.0978
27.9374	62.0685
28.189	61.8292
28.4405	61.8145
28.692	61.5606
28.9435	61.546
29.195	61.2969
29.4466	61.3067
29.6981	61.043
29.9496	61.0186
30.2011	60.7842
30.4526	60.7842
30.7042	60.5157
30.9557	60.501
31.2072	60.2813
31.4587	60.2568
31.7102	60.0371
31.9618	59.9834
32.2133	59.7441
32.4648	59.7392
32.7163	59.5342
32.9678	59.4902
33.2194	59.2851
33.4709	59.2265
33.7224	59.0361
33.9739	58.9726
34.2254	58.7919
34.477	58.704
34.7285	58.5429
34.98	58.4648
35.2315	58.3085
35.483	58.2206
35.7346	58.0692
35.9861	57.9667
36.2376	57.8153
36.4891	57.703
36.7406	57.5858
36.9922	57.4637
37.2437	57.3368
37.4952	57.2245
37.7467	57.1024
37.9982	56.9608
38.2498	56.8582
38.5013	56.7264
38.7528	56.6385
