0.27056	77.4012
0.52224	67.4593
0.77392	61.795
1.0256	55.9891
1.27728	52.7223
1.52896	48.5571
1.78064	46.6624
2.03232	43.9621
2.284	42.7609
2.53568	40.5489
2.78736	39.7822
3.03904	37.995
3.29072	38.1415
3.5424	36.8133
3.79408	36.1688
4.04576	34.6062
4.29744	34.821
4.54912	33.6735
4.8008	33.8102
5.05248	32.8971
5.30416	33.0631
5.55584	31.6812
5.80752	32.0768
6.0592	31.2369
6.31088	31.1197
6.56256	30.3042
6.81424	30.563
7.06592	29.811
7.3176	29.4008
7.56928	29.2153
7.82096	29.059
8.07264	28.6196
8.32432	28.6
8.576	27.8969
8.82768	28.0482
9.07936	27.223
9.33104	27.6088
9.58272	27.4476
9.8344	27.0472
10.0861	26.2073
10.3378	26.471
10.5894	25.8362
10.8411	25.6067
11.0928	25.6848
11.3445	25.5774
11.5962	25.1721
11.8478	24.7571
12.0995	25.0305
12.3512	24.5471
12.6029	24.4299
12.8546	23.8098
13.1062	24.2541
13.3579	23.424
13.6096	23.6437
13.8613	23.6096
14.113	23.2336
14.3646	23.1798
14.6163	22.8722
14.868	22.7306
15.1197	22.5011
15.3714	22.2814
15.623	22.0274
15.8747	21.8517
16.1264	21.8614
16.3781	21.6856
16.6298	21.5196
16.8814	21.4024
17.1331	21.1876
17.3848	21.2364
17.6365	20.8604
17.8882	20.5088
18.1398	20.7334
18.3915	20.3623
18.6432	20.3233
18.8949	19.791
19.1466	19.581
19.3982	19.8105
19.6499	19.6201
19.9016	19.5224
20.1533	19.2441
20.405	19.459
20.6566	19.2197
20.9083	18.9023
21.16	18.6972
21.4117	18.6484
21.6634	18.2187
21.915	18.3017
22.1667	18.1015
22.4184	18.0917
22.6701	18.6044
22.9218	18.1942
23.1734	17.6962
23.4251	17.6718
23.6768	17.452
23.9285	17.662
24.1802	17.4618
24.4318	17.2958
24.6835	17.1493
24.9352	16.8514
25.1869	16.7684
25.4386	16.6707
25.6902	16.7537
25.9419	16.8661
26.1936	16.3045
26.4453	16.5877
26.697	16.0018
26.9486	16.1385
27.2003	15.9529
27.452	15.9285
27.7037	15.9773
27.9554	15.6892
28.207	15.4744
28.4587	15.3914
28.7104	15.7576
28.9621	14.9666
29.2138	15.2937
29.4654	15.3425
29.7171	15.3035
29.9688	14.8542
30.2205	14.7859
30.4722	14.5857
30.7238	14.8249
30.9755	14.6882
31.2272	14.5808
31.4789	14.9617
31.7306	14.3904
31.9822	14.3464
32.2339	14.322
32.4856	14.0534
32.7373	13.9704
32.989	14.0583
33.2406	13.8337
33.4923	14.2048
33.744	13.7116
33.9957	13.6139
34.2474	13.5846
34.499	13.902
34.7507	13.2624
35.0024	13.5798
35.2541	13.1891
